%time,field.header.seq,field.header.stamp,field.header.frame_id,field.point.x,field.point.y,field.point.z
1602701916984302923,6664,1602701916984302923,,30.2873789178,-97.7374997037,-3.06062865257
1602701917023770060,6665,1602701917023770060,,30.2873788998,-97.7375001643,-3.06144809723
1602701917084319021,6666,1602701917084319021,,30.287378943,-97.7375006777,-3.06195735931
1602701917104361362,6667,1602701917104361362,,30.2873789861,-97.7375011912,-3.06212759018
1602701917145181166,6668,1602701917145181166,,30.2873790287,-97.7375016997,-3.06212759018
1602701917205507420,6669,1602701917205507420,,30.2873790716,-97.7375022102,-3.06246709824
1602701917245599038,6670,1602701917245599038,,30.2873790716,-97.7375022102,-3.06246709824
1602701917287295965,6671,1602701917287295965,,30.2873791146,-97.7375027223,-3.06212759018
1602701917327103522,6672,1602701917327103522,,30.2873791573,-97.7375032329,-3.06212759018
1602701917367846253,6673,1602701917367846253,,30.2873792873,-97.7375039355,-3.06029605865
1602701917387567545,6674,1602701917387567545,,30.2873793295,-97.7375044482,-3.06046628952
1602701917407775376,6675,1602701917407775376,,30.2873793295,-97.7375044482,-3.06046628952
1602701917448185318,6676,1602701917448185318,,30.2873793713,-97.7375049589,-3.06012630463
1602701917488263959,6677,1602701917488263959,,30.2873794135,-97.7375054693,-3.06029605865
1602701917528630017,6678,1602701917528630017,,30.2873794135,-97.7375054693,-3.06029605865
1602701917589923021,6679,1602701917589923021,,30.2873794555,-97.737505981,-3.06029605865
1602701917629898470,6680,1602701917629898470,,30.2873794973,-97.7375064897,-3.06012630463
1602701917669922624,6681,1602701917669922624,,30.2873795397,-97.7375069991,-3.06097555161
1602701917690227563,6682,1602701917690227563,,30.2873795825,-97.7375075122,-3.06148529053
1602701917710149404,6683,1602701917710149404,,30.2873795825,-97.7375075122,-3.06148529053
1602701917750356752,6684,1602701917750356752,,30.2873796184,-97.7375077951,-3.06351327896
1602701917790511843,6685,1602701917790511843,,30.2873796618,-97.7375083058,-3.06351327896
1602701917830747243,6686,1602701917830747243,,30.2873796618,-97.7375083058,-3.06351327896
1602701917872336513,6687,1602701917872336513,,30.2873797056,-97.737508817,-3.06368350983
1602701917932435906,6688,1602701917932435906,,30.2873797491,-97.7375093256,-3.06402301788
1602701917972907609,6689,1602701917972907609,,30.2873797132,-97.7375099251,-3.06453204155
1602701918013151470,6690,1602701918013151470,,30.2873797569,-97.7375104378,-3.06419253349
1602701918033272867,6691,1602701918033272867,,30.2873797569,-97.7375104378,-3.06419253349
1602701918053192316,6692,1602701918053192316,,30.2873798007,-97.7375109493,-3.06419253349
1602701918093696916,6693,1602701918093696916,,30.2873798448,-97.7375114605,-3.06470179558
1602701918133883756,6694,1602701918133883756,,30.2873798448,-97.7375114605,-3.06470179558
1602701918175110232,6695,1602701918175110232,,30.287379889,-97.7375119706,-3.0652115345
1602701918215325014,6696,1602701918215325014,,30.2873798497,-97.7375121268,-3.06689333916
1602701918255854057,6697,1602701918255854057,,30.287379895,-97.7375126383,-3.06723332405
1602701918316054475,6698,1602701918316054475,,30.2873799401,-97.7375131498,-3.06723332405
1602701918356515605,6699,1602701918356515605,,30.2873799856,-97.7375136634,-3.06757283211
1602701918376577827,6700,1602701918376577827,,30.2873800305,-97.7375141738,-3.06723332405
1602701918436836616,6701,1602701918436836616,,30.2873800305,-97.7375141738,-3.06723332405
1602701918477719784,6702,1602701918477719784,,30.2873800757,-97.7375146853,-3.06723332405
1602701918517859557,6703,1602701918517859557,,30.2873802281,-97.737514732,-3.06874299049
1602701918558118126,6704,1602701918558118126,,30.2873802739,-97.7375152419,-3.06891274452
1602701918618702379,6705,1602701918618702379,,30.2873803198,-97.7375157525,-3.06891274452
1602701918658857904,6706,1602701918658857904,,30.2873803659,-97.7375162632,-3.06942248344
1602701918679254277,6707,1602701918679254277,,30.2873804126,-97.7375167738,-3.0697619915
1602701918739580760,6708,1602701918739580760,,30.2873804126,-97.7375167738,-3.0697619915
1602701918781342667,6709,1602701918781342667,,30.2873804584,-97.7375172867,-3.06959223747
1602701918820980211,6710,1602701918820980211,,30.2873805048,-97.7375177955,-3.0697619915
1602701918861335191,6711,1602701918861335191,,30.2873804971,-97.7375176923,-3.07412838936
1602701918901516805,6712,1602701918901516805,,30.2873805455,-97.7375182012,-3.07395863533
1602701918961979656,6713,1602701918961979656,,30.2873805938,-97.7375187137,-3.07412838936
1602701918982297248,6714,1602701918982297248,,30.2873806423,-97.7375192239,-3.07480788231
1602701919022524019,6715,1602701919022524019,,30.2873806423,-97.7375192239,-3.07480788231
1602701919083793549,6716,1602701919083793549,,30.2873806904,-97.7375197342,-3.07446789742
1602701919123868789,6717,1602701919123868789,,30.2873807389,-97.7375202453,-3.07446789742
1602701919164806594,6718,1602701919164806594,,30.2873806673,-97.7375208962,-3.07288098335
1602701919204635272,6719,1602701919204635272,,30.2873807151,-97.7375214072,-3.07271075249
1602701919244774007,6720,1602701919244774007,,30.2873807625,-97.7375219175,-3.07271075249
1602701919264977494,6721,1602701919264977494,,30.2873807625,-97.7375219175,-3.07271075249
1602701919285207624,6722,1602701919285207624,,30.2873808108,-97.7375224368,-3.07288098335
1602701919325092827,6723,1602701919325092827,,30.2873808108,-97.7375224368,-3.07288098335
1602701919366508487,6724,1602701919366508487,,30.2873808588,-97.7375229475,-3.07305073738
1602701919426609532,6725,1602701919426609532,,30.2873809063,-97.7375234578,-3.07305073738
1602701919466886714,6726,1602701919466886714,,30.2873809744,-97.73752373,-3.07325530052
1602701919507035974,6727,1602701919507035974,,30.2873810226,-97.7375242407,-3.07342505455
1602701919547625563,6728,1602701919547625563,,30.2873810707,-97.7375247525,-3.07359480858
1602701919588499895,6729,1602701919588499895,,30.2873810707,-97.7375247525,-3.07359480858
1602701919608235941,6730,1602701919608235941,,30.2873811187,-97.7375252666,-3.07325530052
1602701919628258978,6731,1602701919628258978,,30.2873811187,-97.7375252666,-3.07325530052
1602701919669460318,6732,1602701919669460318,,30.2873811667,-97.7375257778,-3.07359480858
1602701919709637748,6733,1602701919709637748,,30.2873812147,-97.7375262887,-3.07393479347
1602701919749598083,6734,1602701919749598083,,30.287381263,-97.737526798,-3.07393479347
1602701919809931976,6735,1602701919809931976,,30.2873812977,-97.7375267647,-3.07683086395
1602701919850319880,6736,1602701919850319880,,30.2873812977,-97.7375267647,-3.07683086395
1602701919890661286,6737,1602701919890661286,,30.2873813971,-97.7375277854,-3.07734012604
1602701919930730615,6738,1602701919930730615,,30.2873813971,-97.7375277854,-3.07734012604
1602701919950897550,6739,1602701919950897550,,30.2873814467,-97.7375282954,-3.07734012604
1602701919970927666,6740,1602701919970927666,,30.2873814467,-97.7375282954,-3.07734012604
1602701920012448254,6741,1602701920012448254,,30.2873814967,-97.7375288053,-3.07801961899
1602701920052410501,6742,1602701920052410501,,30.2873815463,-97.7375293144,-3.07818984985
1602701920093335146,6743,1602701920093335146,,30.2873815961,-97.737529823,-3.07801961899
1602701920152938648,6744,1602701920152938648,,30.287381504,-97.7375299874,-3.07712388039
1602701920193423855,6745,1602701920193423855,,30.2873816032,-97.7375310081,-3.07746386528
1602701920233515335,6746,1602701920233515335,,30.2873816032,-97.7375310081,-3.07746386528
1602701920253565906,6747,1602701920253565906,,30.2873816533,-97.7375315193,-3.07780337334
1602701920273564915,6748,1602701920273564915,,30.2873816533,-97.7375315193,-3.07780337334
1602701920314744725,6749,1602701920314744725,,30.2873817034,-97.7375320303,-3.07814335823
1602701920354965341,6750,1602701920354965341,,30.2873817775,-97.7375317865,-3.08201742172
1602701920395319149,6751,1602701920395319149,,30.2873818293,-97.737532295,-3.08184766769
1602701920435436453,6752,1602701920435436453,,30.2873818293,-97.737532295,-3.08184766769
1602701920495739346,6753,1602701920495739346,,30.2873819329,-97.7375333147,-3.08235692978
1602701920535845025,6754,1602701920535845025,,30.2873819329,-97.7375333147,-3.08235692978
1602701920556678525,6755,1602701920556678525,,30.2873819848,-97.7375338232,-3.08269691467
1602701920576712798,6756,1602701920576712798,,30.2873819848,-97.7375338232,-3.08269691467
1602701920618799611,6757,1602701920618799611,,30.2873820366,-97.7375343319,-3.08303642273
1602701920658690994,6758,1602701920658690994,,30.2873820187,-97.7375347855,-3.08412361145
1602701920698975446,6759,1602701920698975446,,30.2873820713,-97.7375352957,-3.08429384232
1602701920739479832,6760,1602701920739479832,,30.2873820713,-97.7375352957,-3.08429384232
1602701920780011902,6761,1602701920780011902,,30.2873821234,-97.7375358062,-3.08361434937
1602701920820125482,6762,1602701920820125482,,30.2873821767,-97.737536319,-3.08429384232
1602701920880155978,6763,1602701920880155978,,30.2873822818,-97.7375373414,-3.08412361145
1602701920901971116,6764,1602701920901971116,,30.2873822818,-97.7375373414,-3.08412361145
1602701920941874500,6765,1602701920941874500,,30.2873822856,-97.737537591,-3.08581328392
1602701921002411583,6766,1602701921002411583,,30.2873823386,-97.7375380991,-3.08564305305
1602701921042710736,6767,1602701921042710736,,30.2873823386,-97.7375380991,-3.08564305305
1602701921083137305,6768,1602701921083137305,,30.2873823919,-97.737538608,-3.08581328392
1602701921123484748,6769,1602701921123484748,,30.2873824457,-97.7375391187,-3.08649277687
1602701921163790232,6770,1602701921163790232,,30.2873824993,-97.7375396282,-3.0866625309
1602701921224230175,6771,1602701921224230175,,30.287382553,-97.7375401387,-3.0866625309
1602701921244423313,6772,1602701921244423313,,30.2873826043,-97.7375406495,-3.08292508125
1602701921285883008,6773,1602701921285883008,,30.2873826545,-97.7375411604,-3.07986760139
1602701921325994954,6774,1602701921325994954,,30.2873826545,-97.7375411604,-3.07986760139
1602701921386055461,6775,1602701921386055461,,30.2873827065,-97.7375418457,-3.08186292648
1602701921426330438,6776,1602701921426330438,,30.2873827579,-97.7375423554,-3.08186292648
1602701921467109473,6777,1602701921467109473,,30.2873828096,-97.7375428659,-3.08220243454
1602701921507124531,6778,1602701921507124531,,30.2873828614,-97.7375433762,-3.08237218857
1602701921527150040,6779,1602701921527150040,,30.2873828614,-97.7375433762,-3.08237218857
1602701921547226272,6780,1602701921547226272,,30.2873829134,-97.7375438873,-3.08254241943
1602701921588277420,6781,1602701921588277420,,30.2873829656,-97.7375443991,-3.08254241943
1602701921628538514,6782,1602701921628538514,,30.2873829656,-97.7375443991,-3.08254241943
1602701921668649210,6783,1602701921668649210,,30.2873828647,-97.7375448113,-3.07525467873
1602701921729073131,6784,1602701921729073131,,30.2873829102,-97.7375453226,-3.07083773613
1602701921769546068,6785,1602701921769546068,,30.2873829564,-97.7375458341,-3.06981873512
1602701921809804861,6786,1602701921809804861,,30.2873830031,-97.7375463459,-3.07032799721
1602701921850014880,6787,1602701921850014880,,30.2873830502,-97.7375468568,-3.07083773613
1602701921870330987,6788,1602701921870330987,,30.2873830502,-97.7375468568,-3.07083773613
1602701921890522499,6789,1602701921890522499,,30.2873830969,-97.7375473671,-3.07117772102
1602701921932040858,6790,1602701921932040858,,30.2873830969,-97.7375473671,-3.07117772102
1602701921972127067,6791,1602701921972127067,,30.2873830809,-97.7375473531,-3.07126998901
1602701922012346527,6792,1602701922012346527,,30.2873831276,-97.737547863,-3.07076025009
1602701922052605210,6793,1602701922052605210,,30.2873831743,-97.7375483754,-3.07076025009
1602701922113061870,6794,1602701922113061870,,30.2873832213,-97.7375488875,-3.07110023499
1602701922153400640,6795,1602701922153400640,,30.2873832687,-97.7375494002,-3.07160949707
1602701922193660435,6796,1602701922193660435,,30.2873833158,-97.737549912,-3.07177972794
1602701922213642774,6797,1602701922213642774,,30.2873833158,-97.737549912,-3.07177972794
1602701922233836624,6798,1602701922233836624,,30.2873833158,-97.737549912,-3.07177972794
1602701922273985101,6799,1602701922273985101,,30.2873833629,-97.7375504227,-3.07194948196
1602701922316430207,6800,1602701922316430207,,30.28738341,-97.737550932,-3.07160949707
1602701922355483884,6801,1602701922355483884,,30.2873834454,-97.7375517627,-3.07046914101
1602701922395714427,6802,1602701922395714427,,30.2873834925,-97.7375522741,-3.0708091259
1602701922456131196,6803,1602701922456131196,,30.287383539,-97.7375527839,-3.07097887993
1602701922496538903,6804,1602701922496538903,,30.2873835859,-97.7375532933,-3.07131838799
1602701922516748193,6805,1602701922516748193,,30.2873835859,-97.7375532933,-3.07131838799
1602701922577088493,6806,1602701922577088493,,30.2873836331,-97.7375538034,-3.07199788094
1602701922619244808,6807,1602701922619244808,,30.2873836806,-97.7375543152,-3.0721681118
1602701922659104538,6808,1602701922659104538,,30.2873837276,-97.737554826,-3.07165837288
1602701922699426729,6809,1602701922699426729,,30.2873839519,-97.7375549497,-3.07846665382
1602701922739806751,6810,1602701922739806751,,30.2873840015,-97.7375554605,-3.07812666893
1602701922800159699,6811,1602701922800159699,,30.2873840502,-97.7375559705,-3.07608819008
1602701922820351354,6812,1602701922820351354,,30.2873840502,-97.7375559705,-3.07608819008
1602701922860527617,6813,1602701922860527617,,30.2873840964,-97.7375564862,-3.07099223137
1602701922921752184,6814,1602701922921752184,,30.2873841404,-97.7375569974,-3.06725525856
1602701922961688617,6815,1602701922961688617,,30.2873840756,-97.7375574729,-3.06801652908
1602701923002095412,6816,1602701923002095412,,30.2873841218,-97.7375579849,-3.06886577606
1602701923062394214,6817,1602701923062394214,,30.2873841679,-97.7375584978,-3.06903600693
1602701923102428376,6818,1602701923102428376,,30.2873842149,-97.7375590185,-3.06954526901
1602701923122921499,6819,1602701923122921499,,30.2873842149,-97.7375590185,-3.06954526901
1602701923163102702,6820,1602701923163102702,,30.2873842614,-97.7375595294,-3.06971549988
1602701923223983419,6821,1602701923223983419,,30.2873843079,-97.7375600502,-3.06920576096
1602701923264270072,6822,1602701923264270072,,30.2873843976,-97.7375604488,-3.06869077682
1602701923304610531,6823,1602701923304610531,,30.2873844434,-97.7375609627,-3.06818151474
1602701923344737322,6824,1602701923344737322,,30.2873844893,-97.7375614749,-3.06886100769
1602701923405276465,6825,1602701923405276465,,30.2873845355,-97.7375619852,-3.06903076172
1602701923425463884,6826,1602701923425463884,,30.2873845355,-97.7375619852,-3.06903076172
1602701923465760757,6827,1602701923465760757,,30.2873845812,-97.737562497,-3.06886100769
1602701923507473594,6828,1602701923507473594,,30.2873846266,-97.7375630082,-3.06818151474
1602701923547342517,6829,1602701923547342517,,30.2873846725,-97.737563519,-3.0685210228
1602701923607676719,6830,1602701923607676719,,30.2873846803,-97.7375635265,-3.070789814
1602701923647858247,6831,1602701923647858247,,30.2873846803,-97.7375635265,-3.070789814
1602701923687995193,6832,1602701923687995193,,30.2873847743,-97.7375645488,-3.07112979889
1602701923728599737,6833,1602701923728599737,,30.2873847743,-97.7375645488,-3.07112979889
1602701923748799634,6834,1602701923748799634,,30.2873848213,-97.7375650613,-3.07112979889
1602701923768946621,6835,1602701923768946621,,30.2873848213,-97.7375650613,-3.07112979889
1602701923810661254,6836,1602701923810661254,,30.2873848677,-97.7375655712,-3.07062005997
1602701923850479177,6837,1602701923850479177,,30.2873849144,-97.7375660797,-3.07062005997
1602701923891329516,6838,1602701923891329516,,30.2873848471,-97.7375668051,-3.0715649128
1602701923931150942,6839,1602701923931150942,,30.2873848471,-97.7375668051,-3.0715649128
